49.005743088335926,8.37786376476288
49.005894403775336,8.377920091152193
49.00783507149372,8.379328250885012
49.00789313200996,8.37934970855713
49.00780164268096,8.381208479404451
49.007849146776614,8.381398916244509
49.007905447868325,8.381479382514955
49.009033215702445,8.381656408309938
49.00915989005689,8.379580378532411
49.010665882689864,8.379829823970796
49.01061662196925,8.380980491638185
49.01056384257165,8.38150352239609
49.01041430064126,8.384665846824648
49.01041254132176,8.385647535324098
49.0103105006843,8.387407064437868
49.007625701191145,8.387197852134706
49.00752013599886,8.389542102813722
49.00693248567124,8.391425013542177
49.00590496064928,8.394509553909304
49.00610554082935,8.39460611343384
49.006293803947514,8.39461147785187
49.00786498146508,8.394740223884584
49.00781747738454,8.394903838634493
49.009457221650585,8.395070135593416
49.009666584251875,8.395123779773714
49.01000085884913,8.395121097564699
